id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1416724490080243712	1416724490080243712	2021-07-18 17:10:14 IST	2021-07-18	17:10:14	+0530	1333300534183227394	satyagrahiraaj	Satyagrahi		Any news organisation which does their work of standing tall as the fourth pillar of democracy and shows mirror to the BJP govt is trying to defame #India  Any people or organisation using their freedom of protest is a anti-national. #pegasus #FarmersProtest #caaprotest	en	[]	[]	[]	0	0	1	['india', 'pegasus', 'farmersprotest', 'caaprotest']	[]	https://twitter.com/SatyagrahiRaaj/status/1416724490080243712	False		0								[]				
1416603883862847490	1416603821329903616	2021-07-18 09:10:59 IST	2021-07-18	09:10:59	+0530	2413777225	boredanu	Anuradha		One lesson to be learnt, people have to fight hard to protect their freedom in a democracy.. getting in the streets is the only option, when one feels threatened. But, then again.. #FarmersProtests #caaprotest r few recent examples of the govt. shushing the sound of its people	en	[]	[]	[]	0	0	0	['farmersprotests', 'caaprotest']	[]	https://twitter.com/boredanu/status/1416603883862847490	False		0								[]				
1416466805623648256	1416466805623648256	2021-07-18 00:06:17 IST	2021-07-18	00:06:17	+0530	890812916	abhaykumarjnu	Dr. Abhay Kumar		Anti CAA activist Asif Iqbal Tanha speaks on his parents, village and childhood.  An Exclusive interview with @abhaykumarjnu  Part 1   https://t.co/O3vPMFUdu9  #asifiqbaltanha #caaprotest #NRC #JAMIA #CAA	en	[{'screen_name': 'abhaykumarjnu', 'name': 'dr. abhay kumar', 'id': '890812916'}]	['https://youtu.be/bUvdKkmnKnI']	[]	0	0	1	['asifiqbaltanha', 'caaprotest', 'nrc', 'jamia', 'caa']	[]	https://twitter.com/abhaykumarjnu/status/1416466805623648256	False		0								[]				
1416437942671712258	1415960242303684608	2021-07-17 22:11:36 IST	2021-07-17	22:11:36	+0530	525017120	jaanmohdsofyani	mohd jaan		@AbandonInPlace @EdClowes #caaprotest	und	[]	[]	[]	0	0	0	['caaprotest']	[]	https://twitter.com/JaanMohdSofyani/status/1416437942671712258	False		0								[{'screen_name': 'AbandonInPlace', 'name': 'Under Pressure', 'id': '928681998952140802'}, {'screen_name': 'EdClowes', 'name': 'Ed Clowes', 'id': '4839439940'}]				
1416399912292392965	1416244734008254468	2021-07-17 19:40:29 IST	2021-07-17	19:40:29	+0530	1014842906	alakshya2	alakshya		@sumanthraman Dont take a high moral stand . #DanishSiddiqui 's coverage of &amp; support to #caaprotest cannot be glossed over because of what happened to him at hands of #TalibanDestroyingAfghanistan .	en	[]	[]	[]	0	0	0	['danishsiddiqui', 'caaprotest', 'talibandestroyingafghanistan']	[]	https://twitter.com/alakshya2/status/1416399912292392965	False		0								[{'screen_name': 'sumanthraman', 'name': 'Sumanth Raman', 'id': '54436268'}]				
1416385603101356036	1416385603101356036	2021-07-17 18:43:37 IST	2021-07-17	18:43:37	+0530	2988784363	bksingh555	बिपिन कुमार सिंह सांडिल्य		शोएब जमई IMF को अक्सर टीवी डिवेट में गाली गलौज की भाषा भाजपा प्रवक्ताओं के साथ अक्सर करता है। आखिर किस हिम्मत और हैसियत से। #caaprotest में शाहीनबाग प्रदर्शन का सबसे बड़ा खलनायक यही था।नफरत की भाषा में बात करने वाला शोएब जमई को इलाज की जरूरत है।	hi	[]	[]	[]	0	2	2	['caaprotest']	[]	https://twitter.com/bksingh555/status/1416385603101356036	False		0								[]				
1416299515292782594	1416299515292782594	2021-07-17 13:01:32 IST	2021-07-17	13:01:32	+0530	2280783348	abandonedsingh	Naam me kya rakha hai😁		Rated #Toofan on IMDB. Without even watching. Because log kar rhe to kuch to wajah hogi😜 Right @FarOutAkhtar ?? Next time se CAA draft padh lena..warna bakchodi karne hume bhi aati hai. #Toofan #ToofaanTrailer #Toofaan #ToofaanOnPrime #FarhanAkhtar #caaprotest  https://t.co/3Cm6r9mkj2	en	[{'screen_name': 'faroutakhtar', 'name': 'farhan akhtar', 'id': '97865628'}]	[]	['https://pbs.twimg.com/media/E6e05xnUUAEo5hp.jpg']	0	2	1	['toofan', 'toofan', 'toofaantrailer', 'toofaan', 'toofaanonprime', 'farhanakhtar', 'caaprotest']	[]	https://twitter.com/AbandonedSingh/status/1416299515292782594	False		1	https://pbs.twimg.com/media/E6e05xnUUAEo5hp.jpg							[]				
1416298433615302659	1416298433615302659	2021-07-17 12:57:14 IST	2021-07-17	12:57:14	+0530	1308743326884007936	aransei	Aransei		டெல்லி கலவர வழக்கு:  சிறப்பு வழக்கறிஞர்களை நியமிக்க கோரிக்கை விடுத்த காவல்துறை – மறுத்த அரவிந்த் கெஜ்ரிவால்  முழு விவரம்:  https://t.co/Whz98DY4LA  #DelhiRiots | #ArvindKejriwal | #caaprotest  https://t.co/Whz98DY4LA	ta	[]	['https://tinyurl.com/yfsr7nxo', 'https://tinyurl.com/yfsr7nxo']	[]	0	0	0	['delhiriots', 'arvindkejriwal', 'caaprotest']	[]	https://twitter.com/aransei/status/1416298433615302659	False		0								[]				
1416085795241304067	1416085795241304067	2021-07-16 22:52:17 IST	2021-07-16	22:52:17	+0530	1321257926833500160	rakeebtn	Rakeeb		Some of the works by #DanishSiddiqui  #caaprotest #Rohingya  #Kashmir  #Covid19  His photos conveyed many stories instead of thousands of words.  https://t.co/zfzbAva1ZM	en	[]	[]	['https://pbs.twimg.com/media/E6byaDEVEAMcXTA.jpg', 'https://pbs.twimg.com/media/E6bycKSUcAATalL.jpg', 'https://pbs.twimg.com/media/E6byeEIVIAIFUS_.jpg', 'https://pbs.twimg.com/media/E6bygKfVoAIQBqd.jpg']	0	1	2	['danishsiddiqui', 'caaprotest', 'rohingya', 'kashmir', 'covid19']	[]	https://twitter.com/Rakeebtn/status/1416085795241304067	False		1	https://pbs.twimg.com/media/E6byaDEVEAMcXTA.jpg							[]				
1416046274890006528	1416046274890006528	2021-07-16 20:15:15 IST	2021-07-16	20:15:15	+0530	1308743326884007936	aransei	Aransei		#DanishSiddiqui  #photographer #caaprotest   #DanishSiddique  https://t.co/EsGlDOA7vy	und	[]	[]	['https://pbs.twimg.com/media/E6bOk01VEAQpVnJ.jpg']	3	18	39	['danishsiddiqui', 'photographer', 'caaprotest', 'danishsiddique']	[]	https://twitter.com/aransei/status/1416046274890006528	False		1	https://pbs.twimg.com/media/E6bOk01VEAQpVnJ.jpg							[]				
1416045972145139713	1416045972145139713	2021-07-16 20:14:03 IST	2021-07-16	20:14:03	+0530	1308743326884007936	aransei	Aransei		டெல்லி கலவரத்தின் படம் – இந்த ஆண்டை வரையறுப்பதற்கான புகைப்படமாக தேர்வு  முழு விவரம் :  https://t.co/oL9Vw9isMd  #DanishSiddiqui  #photographer #caaprotest  https://t.co/VE3Ua8zp2d	ta	[]	['https://bit.ly/36D6yNX']	['https://pbs.twimg.com/media/E6bOHUrUYAUJZCo.jpg']	0	8	10	['danishsiddiqui', 'photographer', 'caaprotest']	[]	https://twitter.com/aransei/status/1416045972145139713	False		1	https://pbs.twimg.com/media/E6bOHUrUYAUJZCo.jpg							[]				
1416027338035408908	1416027338035408908	2021-07-16 19:00:00 IST	2021-07-16	19:00:00	+0530	1054267270032019456	fiihindi	फेमिनिज़म इन इंडिया		'जेल के अंदर की बात बताऊं तो मेरे दोस्त और परिवार वाले हर महीने मुझे 5000 रुपए भेजते थे जिसमें से 2000 के मैं अलग अलग अखबार ले लेता था और सारे पढ़ता था। उस दौरान किताबें भी इतनी आसानी से नहीं मिल पाती थीं। '  #caaprotest #ACTIVIST   https://t.co/TakqGcZ4Zu	hi	[]	['https://hindi.feminisminindia.com/2021/07/16/in-conversation-with-anti-caa-activist-asif-iqbal-tanha-hindi/']	[]	0	0	3	['caaprotest', 'activist']	[]	https://twitter.com/FIIHindi/status/1416027338035408908	False		0								[]				
1416017414853062656	1416017414853062656	2021-07-16 18:20:34 IST	2021-07-16	18:20:34	+0530	4796850240	digitaludaan	बाबा रणछोड़दास चांचड़		#Toofan #Toofanreview #ToofanOnPrime #Bollywood #UCC #NRC #CAA #caaprotest  @FarOutAkhtar कह के लेली..! 😂🤣😆😀	hi	[{'screen_name': 'faroutakhtar', 'name': 'farhan akhtar', 'id': '97865628'}]	[]	[]	0	0	1	['toofan', 'toofanreview', 'toofanonprime', 'bollywood', 'ucc', 'nrc', 'caa', 'caaprotest']	[]	https://twitter.com/DigitalUdaan/status/1416017414853062656	False	https://twitter.com/taran_adarsh/status/1415923827905761280	0								[]				
1416004849829777414	1416004849829777414	2021-07-16 17:30:38 IST	2021-07-16	17:30:38	+0530	2925918775	latestlaws	LatestLaws.com		High Court to hear NIA's plea against Assam MLA Akhil Gogoi's release in CAA Violence matter #Law #Latest #LatestLaws #LegalNews #India #IndianNews #News #Legal #akhilgogoi #CAA #caaprotest #MLA #NIA #HighCourt   https://t.co/vejAmDUase	en	[]	['https://www.latestlaws.com/latest-news/high-court-to-hear-nia-s-plea-against-assam-mla-akhil-gogoi-s-release-in-caa-violence-matter/']	[]	0	0	0	['law', 'latest', 'latestlaws', 'legalnews', 'india', 'indiannews', 'news', 'legal', 'akhilgogoi', 'caa', 'caaprotest', 'mla', 'nia', 'highcourt']	[]	https://twitter.com/latestlaws/status/1416004849829777414	False		0								[]				
1415971095643971584	1415971095643971584	2021-07-16 15:16:31 IST	2021-07-16	15:16:31	+0530	1184881457774202880	sanhitamukherj6	Sanhita Mukherjee		More about prebooking #Indian #Citizenship Decoded @Saugata04797460 @toi @htTweets @IndiaToday @IndianExpressIE @news18 @BookSpotlight @ZeeNewsEnglish @abplivenews @sayantansunnyg @journoanirban @JournoAshutosh @PIB_India @PTI @republic @official_Arnab_  #CAA #caaprotest #NRC  https://t.co/qAlBY9clhw	en	[{'screen_name': 'saugata04797460', 'name': 'saugata das', 'id': '1104723253971439617'}, {'screen_name': 'toi', 'name': 'the times of india', 'id': '122587382'}, {'screen_name': 'httweets', 'name': 'hindustan times', 'id': '36327407'}, {'screen_name': 'indiatoday', 'name': 'indiatoday', 'id': '19897138'}, {'screen_name': 'indianexpressie', 'name': 'indianexpresstv', 'id': '3307926140'}, {'screen_name': 'news18', 'name': 'news18', 'id': '14762503'}, {'screen_name': 'bookspotlight', 'name': 'indie book spotlight', 'id': '1335604322265083904'}, {'screen_name': 'zeenewsenglish', 'name': 'zee news english', 'id': '18071358'}, {'screen_name': 'abplivenews', 'name': 'abp live', 'id': '333888813'}, {'screen_name': 'sayantansunnyg', 'name': 'sayantan ghosh', 'id': '86143180'}, {'screen_name': 'journoanirban', 'name': 'anirban ghoshal', 'id': '118506299'}, {'screen_name': 'journoashutosh', 'name': 'ashutosh mishra', 'id': '135092917'}, {'screen_name': 'pib_india', 'name': 'pib india', 'id': '231033118'}, {'screen_name': 'pti', 'name': 'pti', 'id': '17299063'}, {'screen_name': 'republic', 'name': 'republic', 'id': '811972460560019456'}, {'screen_name': 'official_arnab_', 'name': 'arnab goswam¡', 'id': '1248933791415951361'}]	[]	[]	0	0	2	['indian', 'citizenship', 'caa', 'caaprotest', 'nrc']	[]	https://twitter.com/SanhitaMukherj6/status/1415971095643971584	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1415970975997337602/pu/img/Y7fn7nB7cthlQqTU.jpg							[]				
1415876342051078152	1415876342051078152	2021-07-16 09:00:00 IST	2021-07-16	09:00:00	+0530	1054267270032019456	fiihindi	फेमिनिज़म इन इंडिया		'मैं कहीं भी बाहर नहीं जा सकता या खुला घूम नहीं सकता क्योंकि एक डर लगातार बना हुआ है। मीडिया ट्रायल के बाद लोगों की बनी धारणा ने भीतर से डराकर रखा है कि कब कौन मुझपर आक्रमण कर दे।' @AsifTanhaJamia  #caaprotest #ACTIVIST   https://t.co/TakqGdgFR2	hi	[{'screen_name': 'asiftanhajamia', 'name': 'asif iqbal tanha', 'id': '1388772001716654087'}]	['https://hindi.feminisminindia.com/2021/07/16/in-conversation-with-anti-caa-activist-asif-iqbal-tanha-hindi/']	[]	0	10	37	['caaprotest', 'activist']	[]	https://twitter.com/FIIHindi/status/1415876342051078152	False		0								[]				
